id;description;C2A
855111357860622;"Nicht nur Spinner sondern Verräter am Volk >> siehe die Beiträge >>   
[@URL]";False
1152509131454175;Da war sie wieder.Merkelnazidiktatur 2016.;False
985375988167491;Es kam gerade wieder in der (Lügen)Presse, gerade im Osten Deutschlands ist der Hass gegen Ausländer am stärksten ausgeprägt....ich sage, falsch, wir Ossis sind diejenigen, die eher und öfters den Mund aufmachen und ihre Meinung sagen und nicht mit Scheuklappen durch die Gegend laufen;False
1056570407714715;Soweit hat von Denen noch keiner gedacht....;False
876340372404387;Es ist nur noch lächerlich was in Deutschland abläuft;False
862305903807834;Bitte  unterstützt auch Pfarrer Paul Spätling. Er hatte bei Pegide öffentlich,  seine Meinung kundt getan, worauf ihm Bischof Felix Genn die            Predigtbefugnis entzog. [@URL];True
862013310503760;Hast du wirklich geglaubt dass jeder Ali uns kennt  ??? Wen interessiert was Ali denkt ? Was Ali denkt es so wichtig wie ein Kropf !!!!!! Ahoi;False
1096007297104359;Wir stehen alleine da...soviel zm thema vereinigtes europa....Mann könnte dieses problem in ein tag lösen...aber die starken (merkel und co) möchten es nicht lösen.....denn die wolken Europa und das Christentum zerstören. ....;False
876524099052681;Lapu Lapu,  war ich auch mal.;False
1134145889957166;Wenn ich demnächst wieder in Chile bin, werde ich sie begrüssen und willkommen heissen als Flüchtling. Your home is no longer a castle Miss IM Erika !!!!;False
1069238523114570;Kommt gut...So kurz vor den Wahlen??????;False
982779861760437;wenn jemand so knapp dem krieg entronnen ist, könnte er auch froh sein, wenn er sich anch serbien gerettet hätte, oder ?;False
1010693008969122;Ich hoffe dass die Alternative für Deutschland AfD und PEGIDA die Macht hier in Deutschland übernehmen, und des wird auch früher oder später so sein, wenn nicht schon alles verloren scheint! :(;False
1134186703286418;Danke habe ich hinter mir,kann drauf verzichten.;False
855020814536343;Blubb;False
1105430359495386;Das gibt's doch nicht. Leben wir in einem Irrenhaus? Wieder ein Schlag ins Gesicht für uns Deutsche.;False
1038626206175802;Über 500 Anzeigen in Köln. Von den anderen Städten wird nichts mehr berichtet. Soll da wieder was verschwiegen werden?;False
1064122083626214;Sven Endel Wie hast du es denn geschafft, in Deutschland geboren zu sein? Muss ja eine bestimmte Leistung gewesen sein, auf die du nun stolz bist.;False
1113163708722051;Ich meinte die erste und die zweite;False
1095972140441208;Und die Polizei steht dumm -rum;False
1063741320330957;Wir Wessis sind nicht alle Teddywerfer ich bekomme schon das kotzen wenn diese Typen sehe ??;False
1007152632656493;Franz Hier ich glaube das ein normal denkender mensch ihnen zustimmen wird.;False
1007260255979064;Ich frage mich was der Ami und seine Koalition, die schon ANGEBLICH monatelang Einsätze fliegen eigentlich bewirkt hat. Die Russen machen das erst paar Wochen und haben gute Erfolge! Leider verlagert der IS und die anderen Köpfeabschneider  ihr Kampfgebiet nun nach Europa. Da werden wir aber nicht auf die Russen warten können!;False
1012345038803919;der striezelmarkt in dresden ist der älteste in deutschland.;False
855031441201947;Danke und wo bekomme ich die Info her? :D also hier ernsthaft;False
1039612899410466;"""Ob ein Asylsuchender ein Recht auf einen Aufenthaltstitel hat oder nicht, kann man nur in einem Asylverfahren feststellen.""

Ganz falsch!

Art. 16a, Absatz 2 GG sagt eindeutig, dass kein Asylrecht in D hat, wer aus einem Land der EU oder anderen sicheren Land einreist!

Da D nur von solchen Ländern umzingelt ist, hat kein Einziger ein Recht auf Asyl in D, das Asylverfahren kann in 2 Minuten abschlägig durchgeführt werden!

Ähnliches regelt auch das Dublin-Abkommen, das vorsieht, Asylverfahren im 1. EU-Land abzuwickeln, das ein Asylsuchender erreicht.

Nur durch eklatanten Bruch von EU- und D-Recht ist die Situation so, wie sie ist!

Von Merkel in selbstherrlichem Größenwahn alleine entschieden.";False
855048164533608;Kann mich auch nur anschließen.;False
961186773919746;Die meisten, die gleich immer Nazi schreien, haben keine Ahnung was das Wort bedeutet.;False
1056966234341799;auf das sie nie wieder kommen;False
882839478421143;Ich wäre für' ne Lichterkette;False
982648055106951;DDR-Grenze war vermintes Gebiet :-);False
882868315084926;Jeep, gut erkannt!!??;False
935708863134204;schlaf weiter !;False
1063251167046639;Hans Martin Mayer Oh doch den schicken die gleich mit ner Panzerfaust auf die Höhe See,dar kann er weiter wüten...;False
960864417285315;machen wir doch die tür von aussen zu und gehen nach afrika , sagen dem opi matube bescheid , dass sein enkel in deutschland bleibt und wir jetzt das land kriegen und bewirtschaften ....wir müssen ja auch irgendwohin  ..;True
855423514496073;"Kleine Umfrage! ;) Wer sind die wirklich Dummen? Und sind Frau Merkel und Herr Seehofer auch Nazis?Bin ein wenig verwirrt ;) Ansehen und für die langsam denkenden, kurz nachdenken und entscheiden.   [@URL]";False
1111542288884193;Richtig so!;False
855023114536113;ne aber die Übervölkerung einiger Städte.;False
1007134379324985;Ist doch schon mal ein Anfang!;False
935257966512627;ab auf dem Esel,nach Hause mit dem ISLA(H)M PACK !!!;True
855624354475989;steht schon im Grundbuch.;False
855488507822907;Herr Dormann, bei Ihnen brauch ich mir nur Ihr Profil anschauen.Hitler wollte Frieden...ist klar.;False
861937710511320;Bin dabei!;False
1035130936525329;Nich Quatschen ?...MITMACHEN! !????;True
1010183402353416;PEGIDA gebt acht wer sich in euren Reihen tummelt!!!;False
888066361231788;Allez les bleus;False
1111454178893004;leben wie die Made im Speck.;False
982675998437490;selbst wenn es so sein sollte is man da aber 100% sicherer aufgehoben als bei dir !!;False
1120520017986420;Dieter, glaubst Du dran?. Das werden die Einheitsbreiparteien zu verhindern wissen. Schon alleine, daß man in den Systemmedien angibt, daß die Afd bei 13% liegt. Also ich glaube, sie liegt weitaus höher, denn diese 13% gibt man schon seit Monaten an. Alles Lug und Trug...;False
882700265101731;vor seiner drogen gang;False
1111800222191733;Bin stolz auf Euch ??weiter so;False
1152501858121569;auf Grund welcher Gesetzesvorlage ?????;False
982680455103711;Das würde zwar die Problematik offiziell abschwächen, aber was glaubst Du, wie die dann reagieren würden? Die haben nichts mehr zu verlieren!;False
945855085452915;Einiges! Wie wahr! Ich will gar nicht wissen, wie sehr wir alle belogen, betrogen, hintergangen,... werden Danke auch an die UDQJ (Unabhaengige deutsche Qualitatesjournalisten);False
982643058440784;..Serbien möchte in die EU ....??????;False
876320855739672;Hahaha,ich denke eher das die Eselficker schädlich sind;False
982649915106765;Ungarn zeigt was EUROPA ist ! Eine Grenze, die mit Gewalt nicht zu beschreiten ist !;False
1056510251054064;Abfahrt! !!;False
874462949258796;Mann was biste denn so sauer?;False
991242067580883;Wäre gern dabei. Wohne im Schwarzwald. Bissel weit weg ??;False
1111345045570584;Dann braucht der ticker wohl ein kartenlesegerät??????;False
1010439585661131;Wir haben es hier mit dem größten Verarschunsprogramm der Weltgeschichte zu tun. Wenn Frau Clinton Präsidentin der USA wird, wird die Ernte eingefahren. Den sie hat als Außenministerin im Interesse des internationalen Finanzkapitals das Chaos im Mittleren und Nahen Osten angeschoben. Jetzt macht sich bemerkbar, das Frau Merkel, ihre Regierung, sogar die ganze politische Elite in diesem Lande mit der Entwicklung überfordert, ja sogar hllflos ist.;False
935988979772859;"Da sind wir wohl mal wieder bei der Lokalpresse. Von den geschilderten Ereignissen habe ich nichts mitbekommen. 

Das Verhalten in der realen Welt mag durchaus angemessener sein, als es der Durchschnittskommentator hier vermuten läßt.

Mir ging es auch nicht ausschließlich um Beleidigungen etc., sondern auch um das sture Nachplappern bzw. festhalten an haarsträubend unsachlichen Argumenten. Die Außenwirkung wird ja generell von den Extremfällen bestimmt und bei Pegida ist ist das umso mehr der Fall, da es von offizieller Seite keine Pressekontakte gibt. Also muss man sich da auf jeden Anhänger stützen, der mal zufällig in ein Mikrofon stolpert. 

Auf mich persönlich wirkt auch das ständige ""Lügenpresse"", sobald ein x-beliebiger Journalist auftaucht, richtig verstörend. Ich erwarte grundsätzlich Dialogbereitschaft und sachliche Argumente. Vielleicht stört mich dieser Begriff aber auch so sehr, weil ich es kurios finde, wie man ""Lügenpresse"" schreien kann, hier aber gleichzeitig unhinterfragt manipulative Berichte (also streng genommen auch ""Lügenpresse"") im Minutentakt postet. 

Die ""Norwegerfahnen"" (ich kann mir den richtigen Namen nie merken) könnte man auch mal überdenken. Diese Fahne wird ja von Personenkreisen benutzt, die weitaus länger als Pegida in der Nazi-Schublade stecken. Vielleicht will man dieses Klientel aber auch nicht vergraulen. Das zu beurteilen ist nicht meine Aufgabe. 

All dies dürfte nicht unbedingt als ""angemessen"" gelten oder es wird einfach als ""nicht ernst zu nehmen"" bewertet.

Ich glaube aber generell nicht, dass Journalisten nicht auch ab und zu mal hier auf Facebook schauen, bevor sie ihre Berichte schreiben.";False
862009650504126;[@IND]. Was Sie posten ist sicherlich richtig, aber die Frage muss doch lauten: Ist der Koran verfassungskonform? Da denke ich, dass das nicht so ist und deshalb könnte er daraus resultierend, auch bei uns verboten werden.;False
1088590934512662;Tim Reinhardt Das glaube ich nicht. Die Rentner haben noch das alte und beste gedankengut in sich. 100 %;False
1121609247877497;"Die Politik von CDU, SPD und GRÜNEN wird in einen Krieg führen, weil sich die Bevölkerung nicht länger für dumm verkaufen lässt.

Seit 30 Jahren predigen diese Versager Wein und liefern nichts als Essig. 

Aber damit nicht genug, beschimpfen sie ausnahmslos jede Opposition als Rechte, als Nazis, als Zerstörer des Sozialstaates.";False
925378660833891;""" Nur gut das ich schon so alt bin und den großen Knall wohl nicht mehr mitbekommen werde. "" . . . . geht mir (63) genauso ! Bei uns ist auch schon lange das Freibad abgerissen :-( , das ""Jugendzentrum"" fest in türkischer Hand :-( , da trauen sich die deutschen Kids schon gar nicht mehr hin, WIR sind bei Denen nämlich NICHT willkommen :-(";False
876631579041933;Im gegenteil. Pegida macht mir mut, um  nach Deutschland auszuwandern, denn sie das land meiner Urväter verteidigen. Herzlichen Grüssen aus Argentinien.;False
876276892410735;Nordeuropa ist Hochtechnologieland. Wir können nie billig, das können andere besser. Daher ist unser Gebiet für Ungeschulte wohl der falscheste Ort zum Hinflüchten, den man sich vorstellen kann. Die Emmigrationländer und Migranten besitzen ausnahmlos keine Technologie, die für uns nur im Geringsten nutzvoll/nutzbar wäre. Auf Flüchtlingsschiffen befinden sich keine Personen, die für unsere Hoch-lndustrie von Nutzen wären.;False
882681091770315;Ich hoffe, dass unsere Wirtschaft den Verlust dieser Fachkraft ertragen kann.;False
1012252115479878;Weihnachtsmänner haben ja auch Bärte.  Das verkompliziert die Lage.  Da wird Thomas die Misere wieder nicht wissen wen er verhaften soll ..;False
945853478786409;Viel Spaß.....da ist so ein Verhalten wie in anderen Bundesländern nicht möglich.;False
876247829080308;So siehts aus??;False
1065895950115494;"Unfassbar! 

[@URL]";False
1007132252658531;Sehr gut wieder ein paar Parasiten weniger auf der Welt.;False
876252979079793;Die Schuldigen sind ja wohl ganz klar und sowas von eindeutig die Politiker.  Diese phänomenale Regierung Deutschlands.  Zum kotzen ist das alles.;False
983186481719775;[@URL];False
960898337281923;gar ne erst rein lassen da braucht man die auch nicht abschieben;True
982645918440498;"Genau das ist was die wollen wissen das wir denken arme Kinder und tragen es auf ihre Kosten aus wenn wir das so machen würden kämen wir ins ""Hotel zum Schwachen Geist""";False
876289225742835;angesichts dieser massiven anti-pegida propaganda, muss man sich schon ernsthaft fragen, wovor genau die etablierten so große angst haben?! der islam an sich ist offensichtlich gefährlich, aber damit allein ist diese anti-pegida haltung nie und niemals zu erklären, denn in größeren dimensionen gesehen sind die islamisten null bedrohung für einen staat wie deutschland. daher gehe ich viel eher davon aus, dass die pegida und co. organisationen viel eher reform- oder gar revolutionscharakter haben. und genau hier liegt meiner meinung nach der wahre grund für die anti-pegida-hysterie. die etablierten haben schlichtweg angst, dass es zu einem umsturz kommt. denn wenn man mal die pegida forderungen anschaut, hat nun wirklich nur ein bruchteil davon etwas mit bzw. gegen den islam zu tun, die meisten forderungen haben eher generell-politischen im inland und ausland zu tun, vor allem aber um gerechtigkeit im sozialwesen. also ich persönlich kann pegida nun wirklich keinen nazi-schein ausstellen. weiß nicht ob ich da richtig liege, aber so sieht es für meinen geschmack nunmal aus.....;False
1057873087584447;Massenabschiebung?Ich kann vor lachen ni;False
977023632336060;"Mir wäre es lieber, wenn die Leute nicht irgendwelchen Gesinnungsecken hinterherlaufen, sondern mal klar differenzieren würden, dass uns Einwohner Deutschlands die Politik nicht nur verrät, sondern auch massiv wirtschaftlich schaden wird. Und dann hat es sich ""ausgeholfen"".";False
1066215373416885;"vk.com/staalkopff  Merkel ist nach Paris immer noch im Amt, sie hat eine Neujahresansprache gehalten. 
Ich habe voraus gesagt was dann passiert. 
Es kommen immer noch Tausende nach Deutschland.Täglich..
Von Maßnahmen wird nur gesprochen. ...
Ein staatliches Kontrollgremium hat jetzt sogar Adminrechte bei Facebook, und ihr alle nehmt das alles weiter und weiter hin. 
Dabei gibt es Alternativen.... 
Sonderschüler und ehemalige Stasi IMs regieren Deutschland, und sie sehen jetzt sogar in eure persönlichen Nachrichten bei Facebook! Und ihr alle nehmt das einfach hin.
Es ist nicht so das in Deutschland der Staat oder die Politik versagt.
Es ist so, dass der Bürger total versagt....
Wie armselig.... und nach den getürkten Wahlen, denn das müssen sie machen... wird wahrscheinlich auch gar nichts passieren...
Gebt in Zukunft niemand anderem mehr die Schuld, wenn in Deutschland alles den Bach runter geht..
Ihr seid selber Schuld....";False
945828228788934;Nur her damit, wir haben genug Platz und Geld für jeden, es sei denn er ist Deutscher und hat nix.;False
1063726910332398;Heiko Köcher  hier muss ich dir recht geben! Also zusammen halten und alle zur Wahl. Wir wollen wieder ein starkes Deutschland und schlaue Kinder!In Ost und West!;True
1063670073671415;"Rieke Arndt ..zitat aus deinem ersten link "" Der Bildungsmonitor zeigt, inwieweit das Bildungssystem eines Bundeslandes zum Wachstum und Wohlstand der Wirtschaft beiträgt. Die Zahlen kommen von verschiedenen statistischen Einrichtungen wie beispielsweise den Statistischen Landesämtern und werden in Punkte umgerechnet. Die Daten stammen zumeist aus dem Jahr 2013 und 2014.""...das nur zu den von dir angemahnten aktuellen daten.....die daten oben im beitrags link sind ebenso aus 2013...wo ist nun dein problem ? ..und egal wie du es drehst oder wendest : bremen,hamburg+berlin sind eindeutig auf der verliererseite...n'est ce pas ?";False
882695271768897;Marokko ???? krieg ????;False
1065847320120357;Was versteht er unter politischer Bildung? Gegen politische Bildung ist nichts einzuwenden, wenn sie nicht einseitig erfolgt und lediglich manipulieren soll. Wenn man nun Tillich und Mitstreiter so reden hört, scheint diese Gefahr sehr nahe liegend!;False
1012285432143213;"Ich hau mich weg und dann noch die ""geistreichen "" Kommentare hier ??????";False
1134621943242894;satan mutter;False
1111994625505626;Harald Bode Se;False
925429974162093;Ach so, vergessen: Ich soll die einheimische Lügenpresse lesen, die ihr so verteufelt?? Wie gesagt, ich kann euch nicht ernst nehmen...;False
945348882170202;"So langsam kommt einiges ans Tageslicht. . . . . 

#PEGIDA #GekommenUmZuBleiben #DresdnerThesen";False
1010182729020150;Rainer Grüner hast wohl Angst, von den Gutmenschen wegen eines Vertippers der Dummheit überführt zu werden? Sie suchen eben krampfhaft nach Argumenten, weil sie keine mehr haben. Da braucht man sich nur mal vertippen und 5 solche Idioten ziehen sich dran hoch.;False
1095900120448410;Ich sehe verscheidene LKW's... Ich verstehe nicht warum man der nich vor gehen lassen...;False
946017825436641;Ich denke so  langsam ist Schluss mit Multi Kulti ! Haben immer noch selbst genug Probleme in Deutschland ! Wo in der Welt ist genug Platz ? Es gibt 59 moslemische Staaten und 78 afrikanische Staaten - warum nach Europa ?;False
888455877859503;Ich hoffe, die Rettung kommt bald!;False
1063489403689482;"Das Land ist durch Justiz und Politik wehrlos dem Ansturm preisgegeben.

""Nach der Messerattacke wurde der 31-Jährige vorläufig festgenommen. Es wurden Strafverfahren wegen Widerstands, Bedrohung, versuchter gefährlicher Körperverletzung sowie unerlaubten Aufenthalts eingeleitet.

Und jetzt das Beste :

Doch offenbar reichten die Verfehlungen nicht aus, um den Mann länger festzuhalten. Im Polizeibericht heißt es weiter: „Nach Rücksprache mit der Staatsanwaltschaft musste der Angreifer auf freien Fuß gesetzt und in die Erstaufnahmeeinrichtung nach Ingelheim verbracht werden.“ 
Dort werde sein Asylverfahren zukünftig betrieben, hieß es weiter."" (!!!)

Asylverfahren? Haben die ein Rad ab?

[@URL]";False
935353676503056;"Na, wir wollen doch jetzt nicht eingeschnappt sein, oder gehen uns die Argumente aus? 

Erstmal vorweg: sämtliche Links und Belege habe ich dazugeschrieben, um mir nicht anhören zu müssen ich erfände mir alles und biege die Realität so wie sie mir gefällt. Nötigung als Begriff ist so negativ konnotiert, dass dort eine Provokation von Ihrer Seite aus nicht von der Hand zu weisen ist. Aber wir wollen uns ja jetzt auch nicht mit Nebensächlichkeiten aufhalten, nicht wahr? :)

Als letzten Punkt, da ja anscheinend keine Antwort zu erwarten ist: Dass der Islam oder jede andere Religion ein Garant für immanente soziales und wirtschaftliches Prekariat sei, ist kein Allgemeinwissen. 

Es ist Humbug, den sich Leute zurechtbiegen um diese komplexe Welt auf einfache Art und Weise erklären zu können. Leute wie Sie gehören leider zu der Gattung Person, die an einem differenzierten Diskurs nicht interessiert sind. Ich versuche eben nicht, unter ""meinesgleichen"" (wer das wohl sein mag?) zu bleiben, sondern eben über vertikale und horizontale Grenzen hinweg einen Austausch zu ermöglichen. 

In diesem Sinne hoffe ich, der ein oder anderen Person vielleicht nicht die Augen, aber die Gedankenwelt für komplexe Probleme - und es sind Probleme - geöffnet zu haben. Cheerio!";False
1012957428742680;Klaus Werner Stolle, ???????;False
989414167763673;„Asyl. Die Flut – Wo soll das enden?“ Video von COMPACT-Live in Dresden- [@URL];False
1055369587834797;Der Rest der Arschkriecher genauso so eine Schande;False
1111994962172259;Harald Bode, das halte ich für ein seltsames Rechtsverständnis.;False
876331022405322;Unser Land braucht nicht nur Leute die studieren!!!! Wir brauchen vor allem Menschen, welche mit ihren Händen arbeiten!!!! Oder glauben sie, dass sich ein sogenannter Akademiker morgens um 3Uhr an den Ofen stellt und Brötchen bäckt, ihr Auto repariert, oder ihre Wohnung renoviert?????????;False
1065904696781286;"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";False
1092030587502030;sollen sie nur ordentlich bomben reintun. Auf daßdie schwarzen Affen eingeheizt kriegen.;True
1035133213191768;"Die gesamte Thematik zur Islamisierung hat in diesem Maß erst Pegida angestoßen. Und warum sagen Sie eine Islamisl. gibt es so schnell nicht?????.......dann muss ich Ihnen sagen sie haben zu wenig Wissen darüber. Gehen Sie mal in einige Stadtteile im Westen und setzten Sie so ein jüdisches Kiba auf (oder wie die heißen). Einach mal als Teat. 
(Viel Erfolg dabei beim Versuch gesund zu bleiben)";True
966753233363100;"Knut Tesch der dreht sich aus dem Postillion ne Tüte ;)";False
989556204416136;Sie machen es absichtlich UND haben keinen Plan ...;False
1012427738795649;Da hast Du recht, hat mir gestern Abend eine erheiternde Gutenachtlektüre bereitet, Stoff für mindestens 10 Comedys, wenn es auf der anderen Seite nicht so unsagbar traurig wäre.;False
1057174974320925;Jetzt Sind Sie schon richtige Fluchtlinge.... Sie entfliehen zu hause weil in Deutschland zu arbeiten muss...;False
1064063733632049;Is merkal. 1/8 Jew in disguise I no she ain't full Jew as we would of had out noses rubbed init millions of times as a Jew running Germany would have been to big a cou for the Jews to keep quiet;False
993536130684810;John Teer . Pegida hat aber empfohlen dort hinzugehen. Ließ oben!  Noch etwas: Gemeinsam gegen TTIP! Der Feind meines Feindes ist mein Freund! Jedenfalls temporär!;False
862235537148204;Pegida wird nicht  mehr  so sein wie vorher.Ich glaube  nicht das noch so viele Leute  kommen;False
1035259489845807;Danke Dresden. Grüße aus Niederbayern.;False
1095986027106486;Warum unternimmt die Polizei hier nichts?;False
1069084159796673;Der Mann hat mich echt verwirrt!;False
1105454782826277;Sie wollen Deutschland vollständig besetzen.;False
855226451182446;[@URL];False
876301512408273;Deutschland geht unten. !;False
1095901627114926;Vollgas und durch ... Rückwärts und wiederholen!!!!!;True
862198240485267;Nochmal auf Deutsch bitte? Ich versteh kein Wort;False
925561497482274;"Ihr seid echt ...... na ja, anders halt =P =P Ich denke, Ihr hasst zuviel und liebt zu wenig. Oder werdet nicht geliebt. Das - könnte aber auch an Euch liegen ;-)";False
982641418440948;Philipp Magneby jaja, wird in Österreich genauso sein wenn die dann bei uns vor der Deutschen Grenze stehen;False
1095993747105714;Und die kommen doch irgendwann alle zu uns, ich hasse diese Vorstellung!;False
876642089040882;Das ist die selbe Gutmenschen scheisse wie die anderen über den Islam und Asyl reden.;False
1095899297115159;Sowas sind keine Flüchtlinge, das sind Erpresser.;False
1013508828687540;Gebrüder-Grimm-Grundschule in 41515 Grevenbroich NRW muss Turnhalle für Flüchtlinge räumen und die Kinder der 1-4 Klasse sollen im freien Sportunterricht machen. Was für eine Schande!! Kleine Kinder sollen bei minus Temperaturen draußen Sport machen, aber die Flüchtlinge sitzen schön im warmen. Eine Bankrotterklärung des Deutschen Staates. Einfach nur Armselig.;False
1095988767106212;This is what happens when the monkeys take over the zoo;False
945876298784127;Werdet schon sehen was ihr davon habt;False
876303912408033;"Die Arbeitsagentur hat - zumindest teilweise - recht: Deutschland hat keinen Bedarf an arbeitsunwilligen, analphabetischen, religiös fanatischen und mittellosen ""Fachkräften"" ohne jede berufliche Qualifikation, denen es nur darum geht, in die deutschen Sozialtransfersysteme einzuwandern und die in keiner Weise bereit sind, sich in ihr Gastland zu integrieren.";False
855046804533744;"ja, groenemeyer hat auch nen passendes  lied auf seiner neuen  ;-)   

"" unser  land""  !!!!";False
1007318939306529;Herr Putin, großartig!!!!! Geillllll;False
876550079050083;Wenn Zuwanderung ein Geschäft ist dann alle nach Griechenland , Solidarität Grenzenlos .;True
882703621768062;Bedenklich? Nein, das ist Galgenhumor. Wir haben nämlich alle die Nase voll von diesem Multikulti Gedöns und Wirtschaftsasylantentum.;False
1043592749012481;Diese Schmierfinken haben es nötig, Anzeigen loszulassen! Die Lächerlichkeit ist eigentlich kaum zu überbieten! Das zeigt die wahre Geistesgröße dieser Leute!;False
855002841204807;Tolles Video weiter so!;False
1013010588737364;Ganz klar, jetzt merken die erst das auch ihr Kopf nicht mehr hier in DE sicher ist! :);False
1010342855670804;André Weber - du Spacko regst dich über Inhalte des Islam auf? Mit Aufrufen zum Mord? du tickst doch nicht richtig...;False
855064471198644;"Naja, diese Grammatik, Rechtschreib, Satz und Kommerfehler ist auch ein Art deutsches Kulturgut. Das möchten wir auch bewahren ;)";False
985366448168445;Viel Erfolg! An meine Heimat .....aus den USA.....;False
1091879274183828;Wenn die Glücksritter kräftig mit zahlen , da brauchen wir fast nichts bezahlen . Die bringen unsere Land sehr viel Geld ei;False
1052450668126689;Ingrid Rabe ,das glaube ich auch.;False
854999421205149;BYE BYE  BYE HAHAHAH;False
982646641773759;Aloha Snackbar ??;False
1010236555681434;Rudi Krieg Ja, dem ist so. Aber deshalb sind die Flüchtlinge, die genau vor dem IS Fliehen immer noch Menschen.;False
1012422012129555;Nun wenn es dem einen oder anderen hier zu unterirdisch ist was sucht er dann hier noch. Macht Euch doch auf und sucht euresgleichen oder habt ihr etwa immer noch die Hoffnung hier was hochgeistigeres zu finden was ihr ganz schnell retten müsst ?;True
1007211765983913;Was haben die in Berlin über Putin geschändet, und jetzt rettet er uns den Arsch;False
982654558439634;"jetzt stelle man sich mal vor:  Hunderttausende ""Flüchtlinge"" sitzen in Deutschland...und warten auf Milch und Honig, die ja hier im Überfluß fließen....sie sehen den Luxus, der für sie unerreichbar ist....das wird demnächst  zu Mord und Totschlag führen, innere Unruhen wird es geben wie im Krieg.....wir werden im eigenen Land nicht mehr eine Stunde sicher sein...!! sooo, und jetzt sage mir niemand, daß dies Blödsinn ist...und die Flüchtlinge brav und sittsam im Lager sitzen bleiben, bis sie ihre Rente bekommen ! ! ! !";False
876348535736904;Naja - die islamische Fachkraft scheint mir doch eher die geringere Bedrohung zu sein.;False
1010689192302837;Viel Erfolg. Pegida ist wichtiger denn je.;False
1064447860260303;"Ich bin zwar kein Fan vom ""Spiegel"" aber dieses mal haben sie sich sehr interessant damit auseinander gesetzt, warum in Dresden Pegida so erfolgreich ist, aber in Leipzig nicht.";False
1013054788732944;auch ein nazi ? LACH;False
982653711773052;Laut Merkel wird sie weiter alles durchwinken;False
888016967903394;Nicht rechts extrem sondern patriotisch!;False
1012288188809604;Das kommt von Eurer eigenen Blödheit... Wer nicht mal fähig ist, Satire zu erkennen, sollte beim Dummpöbeln gaaaaaz kleine Brötchen, äh Christstollen backen;False
883007138404377;es soll. laut Nachrichten, ein Tunesier gewesen sein. Sie schlachten sich also selbst ab. Was soll man dazu sagen ???;False
1111503308888091;>>Ohne einen Cent in der Hand, das ist menschenunwürdig“, klagt Maria Brand<< Oh, die armen Flüchtlinge! Nee, das ist aber so was von menschenunwürdig! Und wie menschenunwürdig ist es, wenn ein Mann, der hier 15 Jahre rechtschaffene Arbeit geleistet hat,  arbeitslos wird und schon seit über einem Jahr keinen Cent vom Jobcenter erhält, weil immer wieder fadenscheinige Gründe für eine Ablehnung erfunden werden???? DAS ist menschenunwürdig!!!!!!! Dieser Mann wäre sicher froh darüber, würde er eine Chipkarte statt Bargeld erhalten!!!!!!! Ich kann gar nicht so viel futtern wie ich kotzen könnte!!!!!!!!;False
1134074566630965;Gerne, aber hier sind ja keine, ich seh immer nur Sozialschmarotzer und Rapefugees.;False
888192064552551;Michael, in Deinem Kommentar passt ja gar nichts zusammen, Gehirn einschalten , dann schreiben. Viel Erfolg!;False
945409585497465;Ich versteh den harald. Lichtaus Domprobst Dresden gleich gefolgt von kostenloser Stromlieferung an linksfaschisten und ihre scheinasylanten. und das alles und noch vielmehr im namen der christenheit. ist noch gar nicht lange her. Aus dieser sicht versteh ich seine abneigung;False
